Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
BMW M340i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LBMXJ03.0B5X,small car,5,22,30,25,5,No,353
BMW M340i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LBMXJ03.0B5X,small car,5,22,30,25,5,No,356
BMW M340i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LBMXJ03.0B5X,small car,5,22,30,25,5,No,356
BMW M4 CS,3,6,AMS-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LBMXV03.0S55,small car,3,17,23,19,3,No,471
BMW M4 CS,3,6,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LBMXV03.0S55,small car,3,17,23,19,3,No,471
BMW M4 Convertible,3,6,AMS-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LBMXV03.0S55,small car,3,16,22,19,3,No,481
BMW M4 Convertible,3,6,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LBMXV03.0S55,small car,3,16,22,19,3,No,481
BMW M4 Convertible,3,6,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LBMXV03.0S55,small car,3,17,25,20,4,No,450
BMW M4 Convertible,3,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LBMXV03.0S55,small car,3,17,25,20,4,No,450
BMW M4 Convertible Competition,3,6,AMS-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LBMXV03.0S55,small car,3,16,22,19,3,No,481
BMW M4 Convertible Competition,3,6,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LBMXV03.0S55,small car,3,16,22,19,3,No,481
BMW M4 Convertible Competition,3,6,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LBMXV03.0S55,small car,3,17,25,20,4,No,450
BMW M4 Convertible Competition,3,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LBMXV03.0S55,small car,3,17,25,20,4,No,450
BMW M4 Coupe,3,6,AMS-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LBMXV03.0S55,small car,3,17,23,19,3,No,471
BMW M4 Coupe,3,6,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LBMXV03.0S55,small car,3,17,23,19,3,No,471
BMW M4 Coupe,3,6,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LBMXV03.0S55,small car,3,18,25,20,4,No,440
BMW M4 Coupe,3,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LBMXV03.0S55,small car,3,18,25,20,4,No,440
BMW M4 Coupe Competition,3,6,AMS-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LBMXV03.0S55,small car,3,17,23,19,3,No,471
BMW M4 Coupe Competition,3,6,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LBMXV03.0S55,small car,3,17,23,19,3,No,471
BMW M4 Coupe Competition,3,6,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LBMXV03.0S55,small car,3,18,25,20,4,No,440
BMW M4 Coupe Competition,3,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LBMXV03.0S55,small car,3,18,25,20,4,No,440
BMW X3 M,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LBMXT03.0S58,small SUV,3,14,19,16,2,No,546
BMW X3 M,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LBMXT03.0S58,small SUV,3,14,19,16,2,No,546
BMW X3 M Competition,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LBMXT03.0S58,small SUV,3,14,19,16,2,No,546
BMW X3 M Competition,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LBMXT03.0S58,small SUV,3,14,19,16,2,No,546
BMW X3 M40i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LBMXJ03.0B5X,small SUV,5,21,27,23,5,No,379
BMW X3 M40i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LBMXJ03.0B5X,small SUV,5,21,27,23,5,No,379
BMW X4 M,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LBMXT03.0S58,small SUV,3,14,19,16,2,No,546
BMW X4 M,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LBMXT03.0S58,small SUV,3,14,19,16,2,No,546
BMW X4 M Competition,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LBMXT03.0S58,small SUV,3,14,19,16,2,No,546
BMW X4 M Competition,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LBMXT03.0S58,small SUV,3,14,19,16,2,No,546
BMW X4 M40i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LBMXJ03.0B5X,small SUV,5,21,27,23,5,No,379
BMW X4 M40i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LBMXJ03.0B5X,small SUV,5,21,27,23,5,No,379
BMW X5 sDrive40i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LBMXJ03.0B07,standard SUV,3,21,26,23,5,No,390
BMW X5 sDrive40i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LBMXJ03.0B07,standard SUV,3,21,26,23,5,No,390
BMW X5 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LBMXJ03.0B07,standard SUV,3,20,26,22,4,No,396
BMW X5 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LBMXJ03.0B07,standard SUV,3,20,26,22,4,No,396
BMW X6 sDrive40i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LBMXJ03.0B07,standard SUV,3,21,26,23,5,No,390
BMW X6 sDrive40i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LBMXJ03.0B07,standard SUV,3,21,26,23,5,No,390
BMW X6 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LBMXJ03.0B07,standard SUV,3,20,26,22,4,No,396
BMW X6 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LBMXJ03.0B07,standard SUV,3,20,26,22,4,No,396
BMW X7 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LBMXJ03.0B07,standard SUV,3,20,25,22,4,No,409
BMW X7 xDrive40i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LBMXJ03.0B07,standard SUV,3,20,25,22,4,No,409
BMW Z4 M40i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LBMXJ03.0B5X,small car,5,24,31,26,5,No,334
BMW Z4 M40i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LBMXJ03.0B5X,small car,5,24,31,26,5,No,334
BUICK Enclave,3.6,6,Auto-9,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,LGMXT03.6151,standard SUV,6,18,26,21,4,No,420
BUICK Enclave,3.6,6,Auto-9,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,LGMXT03.6151,standard SUV,6,18,26,21,4,No,420
BUICK Enclave,3.6,6,Auto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,LGMXT03.6151,standard SUV,6,17,25,20,4,No,443
BUICK Enclave,3.6,6,Auto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,LGMXT03.6151,standard SUV,6,17,25,20,4,No,443
BUICK Regal,3.6,6,SemiAuto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,LGMXV03.6165,midsize car,6,19,27,22,4,No,411
BUICK Regal,3.6,6,SemiAuto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,LGMXV03.6165,midsize car,6,19,27,22,4,No,411
CADILLAC CT5,3,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXV03.0043,midsize car,5,19,26,21,4,No,412
CADILLAC CT5,3,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXV03.0043,midsize car,5,19,26,21,4,No,412
CADILLAC CT5,3,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXV03.0043,midsize car,5,18,25,21,4,No,431
CADILLAC CT5,3,6,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXV03.0043,midsize car,5,18,25,21,4,No,431
CADILLAC CT5 V,3,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXV03.0043,midsize car,5,18,26,21,4,No,412
CADILLAC CT5 V,3,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXV03.0043,midsize car,5,18,26,21,4,No,412
CADILLAC CT5 V,3,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXV03.0043,midsize car,5,17,25,20,4,No,442
CADILLAC CT5 V,3,6,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXV03.0043,midsize car,5,17,25,20,4,No,442
CADILLAC CT6,3.6,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXV03.6164,large car,5,18,27,21,4,No,420
CADILLAC CT6,3.6,6,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXV03.6164,large car,5,18,27,21,4,No,420
CADILLAC XT5,3.6,6,SemiAuto-9,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,LGMXT03.6151,small SUV,6,18,26,21,4,No,420
CADILLAC XT5,3.6,6,SemiAuto-9,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,LGMXT03.6151,small SUV,6,18,26,21,4,No,420
CADILLAC XT5,3.6,6,SemiAuto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,LGMXT03.6151,small SUV,6,18,25,20,4,No,434
CADILLAC XT5,3.6,6,SemiAuto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,LGMXT03.6151,small SUV,6,18,25,20,4,No,434
CADILLAC XT6,3.6,6,SemiAuto-9,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,LGMXT03.6151,small SUV,6,18,25,20,4,No,437
CADILLAC XT6,3.6,6,SemiAuto-9,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,LGMXT03.6151,small SUV,6,18,25,20,4,No,437
CADILLAC XT6,3.6,6,SemiAuto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,LGMXT03.6151,small SUV,6,17,24,20,4,No,446
CADILLAC XT6,3.6,6,SemiAuto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,LGMXT03.6151,small SUV,6,17,24,20,4,No,446
CHEVROLET Blazer,3.6,6,Auto-9,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,LGMXT03.6151,small SUV,6,19,26,21,4,No,414
CHEVROLET Blazer,3.6,6,Auto-9,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,LGMXT03.6151,small SUV,6,19,26,21,4,No,414
CHEVROLET Blazer,3.6,6,Auto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,LGMXT03.6151,small SUV,6,18,25,21,4,No,433
CHEVROLET Blazer,3.6,6,Auto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,LGMXT03.6151,small SUV,6,18,25,21,4,No,433
CHEVROLET Camaro,3.6,6,Man-6,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,LGMXV03.6165,small car,6,16,26,20,4,No,451
CHEVROLET Camaro,3.6,6,Man-6,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,LGMXV03.6165,small car,6,16,26,20,4,No,451
CHEVROLET Camaro,3.6,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,LGMXV03.6165,small car,6,19,29,22,4,No,397
CHEVROLET Camaro,3.6,6,SemiAuto-10,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,LGMXV03.6165,small car,6,19,29,22,4,No,397
CHEVROLET Colorado,3.6,6,Auto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXT03.6161,pickup,5,18,25,20,4,No,440
CHEVROLET Colorado,3.6,6,Auto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXT03.6161,pickup,5,18,25,20,4,No,440
CHEVROLET Colorado,3.6,6,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXT03.6161,pickup,5,17,24,19,3,No,461
CHEVROLET Colorado,3.6,6,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXT03.6161,pickup,5,17,24,19,3,No,461
CHEVROLET Colorado ZR2,3.6,6,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXT03.6162,pickup,5,16,18,17,3,No,532
CHEVROLET Colorado ZR2,3.6,6,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXT03.6162,pickup,5,16,18,17,3,No,532
CHEVROLET Impala,3.6,6,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,LGMXV03.6048,large car,7,19,28,22,4,No,406
CHEVROLET Impala,3.6,6,SemiAuto-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,LGMXV03.6048,large car,7,19,28,22,4,No,406
CHEVROLET Silverado,4.3,6,Auto-6,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,LGMXT04.3186,pickup,6,16,21,17,3,No,523
CHEVROLET Silverado,4.3,6,Auto-6,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,LGMXT04.3186,special purpose,6,15,19,17,3,No,523
CHEVROLET Silverado,4.3,6,Auto-6,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,LGMXT04.3186,pickup,6,16,21,17,3,No,523
CHEVROLET Silverado,4.3,6,Auto-6,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,LGMXT04.3186,special purpose,6,15,19,17,3,No,523
CHEVROLET Silverado,4.3,6,Auto-6,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,LGMXT04.3186,pickup,6,15,20,17,3,No,532
CHEVROLET Silverado,4.3,6,Auto-6,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,LGMXT04.3186,special purpose,6,14,16,15,2,No,594
CHEVROLET Silverado,4.3,6,Auto-6,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,LGMXT04.3186,pickup,6,15,20,17,3,No,532
CHEVROLET Silverado,4.3,6,Auto-6,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,LGMXT04.3186,special purpose,6,14,16,15,2,No,594
CHEVROLET Silverado 4WD Trail Boss,4.3,6,Auto-6,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,LGMXT04.3186,pickup,6,14,18,16,2,No,556
CHEVROLET Silverado 4WD Trail Boss,4.3,6,Auto-6,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,LGMXT04.3186,pickup,6,14,18,16,2,No,556
CHEVROLET Traverse,3.6,6,Auto-9,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,LGMXT03.6151,standard SUV,6,18,27,21,4,No,420
CHEVROLET Traverse,3.6,6,Auto-9,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,LGMXT03.6151,standard SUV,6,18,27,21,4,No,420
CHEVROLET Traverse,3.6,6,Auto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,LGMXT03.6151,standard SUV,6,17,25,20,4,No,442
CHEVROLET Traverse,3.6,6,Auto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,LGMXT03.6151,standard SUV,6,17,25,20,4,No,442
CHRYSLER 300,3.6,6,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LCRXV03.65P3,large car,3,19,30,23,5,No,389
CHRYSLER 300,3.6,6,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LCRXV03.65P3,large car,3,19,30,23,5,No,389
CHRYSLER 300,3.6,6,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LCRXV03.65P3,large car,3,18,27,21,4,No,415
CHRYSLER 300,3.6,6,Auto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LCRXV03.65P3,large car,3,18,27,21,4,No,415
CHRYSLER Pacifica,3.6,6,Auto-9,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,LCRXT03.65P8,minivan,7,19,28,22,4,No,401
CHRYSLER Pacifica,3.6,6,Auto-9,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,LCRXT03.65P8,minivan,7,19,28,22,4,No,401
CHRYSLER Pacifica,3.6,6,Auto-9,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,LCRXT03.65P5,minivan,7,17,25,20,4,No,445
CHRYSLER Pacifica,3.6,6,Auto-9,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,LCRXT03.65P5,minivan,7,17,25,20,4,No,445
CHRYSLER Voyager,3.6,6,Auto-9,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,LCRXT03.65P8,minivan,7,19,28,22,4,No,401
CHRYSLER Voyager,3.6,6,Auto-9,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,LCRXT03.65P8,minivan,7,19,28,22,4,No,401
DODGE Challenger,3.6,6,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LCRXV03.65P3,midsize car,3,19,30,23,5,No,389
DODGE Challenger,3.6,6,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LCRXV03.65P3,midsize car,3,19,30,23,5,No,389
DODGE Challenger,3.6,6,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LCRXV03.65P3,midsize car,3,18,27,21,4,No,415
DODGE Challenger,3.6,6,Auto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LCRXV03.65P3,midsize car,3,18,27,21,4,No,415
DODGE Charger,3.6,6,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LCRXV03.65P3,large car,3,19,30,23,5,No,389
DODGE Charger,3.6,6,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LCRXV03.65P3,large car,3,19,30,23,5,No,389
DODGE Charger,3.6,6,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LCRXV03.65P3,large car,3,18,27,21,4,No,415
DODGE Charger,3.6,6,Auto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LCRXV03.65P3,large car,3,18,27,21,4,No,415
DODGE Durango,3.6,6,Auto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,LCRXT03.65P5,standard SUV,7,19,26,21,4,No,414
DODGE Durango,3.6,6,Auto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,LCRXT03.65P5,standard SUV,7,19,26,21,4,No,414
DODGE Durango,3.6,6,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,LCRXT03.65P5,standard SUV,7,18,25,21,4,No,427
DODGE Durango,3.6,6,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,LCRXT03.65P5,standard SUV,7,18,25,21,4,No,427
DODGE Grand Caravan,3.6,6,Auto-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LCRXT03.65P0,minivan,5,17,25,20,4,No,445
FORD Edge,2.7,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LFMXT02.72JQ,small SUV,5,19,26,21,4,No,417
FORD Edge,2.7,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LFMXT02.72JQ,small SUV,5,19,26,21,4,No,417
FORD Expedition,3.5,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LFMXT03.54HF,standard SUV,5,17,23,19,3,No,467
FORD Expedition,3.5,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LFMXT03.54HF,standard SUV,5,17,23,19,3,No,467
FORD Expedition,3.5,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LFMXT03.54HF,standard SUV,5,17,22,19,3,No,473
FORD Expedition,3.5,6,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LFMXT03.54HF,standard SUV,5,17,22,19,3,No,473
FORD Expedition MAX,3.5,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LFMXT03.54HF,standard SUV,5,17,23,19,3,No,467
FORD Expedition MAX,3.5,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LFMXT03.54HF,standard SUV,5,17,23,19,3,No,467
FORD Expedition MAX,3.5,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LFMXT03.54HF,standard SUV,5,16,21,18,3,No,494
FORD Expedition MAX,3.5,6,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LFMXT03.54HF,standard SUV,5,16,21,18,3,No,494
FORD Explorer,3,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LFMXT03.03U2,standard SUV,5,18,24,20,4,No,446
FORD Explorer,3,6,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LFMXT03.03U2,standard SUV,5,18,24,20,4,No,446
FORD Explorer HEV,3.3,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LFMXT03.33F1,standard SUV,5,27,29,28,6,No,322
FORD Explorer HEV,3.3,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LFMXT03.33F1,standard SUV,5,23,26,25,5,No,361
FORD Explorer HEV,3.3,6,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LFMXT03.33F1,standard SUV,5,23,26,25,5,No,361
FORD F150,2.7,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LFMXT02.73JK,pickup,5,20,26,22,4,No,402
FORD F150,2.7,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LFMXT02.73JK,pickup,5,20,26,22,4,No,402
FORD F150,2.7,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LFMXT02.73JK,pickup,5,18,23,20,4,No,444
FORD F150,2.7,6,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LFMXT02.73JK,pickup,5,18,23,20,4,No,444
FORD F150,3.5,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LFMXT03.54JK,pickup,5,17,23,19,3,No,468
FORD F150,3.5,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LFMXT03.54JK,pickup,5,17,23,19,3,No,468
FORD F150,3.5,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LFMXT03.54JK,pickup,5,16,22,18,3,No,488
FORD F150,3.5,6,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LFMXT03.54JK,pickup,5,16,22,18,3,No,488
FORD F150 Limited,3.5,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LFMXT03.54JM,pickup,5,17,22,19,3,No,466
FORD F150 Limited,3.5,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LFMXT03.54JM,pickup,5,17,22,19,3,No,466
FORD F150 Limited,3.5,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LFMXT03.54JM,pickup,5,17,21,19,3,No,467
FORD F150 Limited,3.5,6,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LFMXT03.54JM,pickup,5,17,21,19,3,No,467
FORD F150 Raptor,3.5,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LFMXT03.54JM,pickup,5,15,18,16,2,No,540
FORD F150 Raptor,3.5,6,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LFMXT03.54JM,pickup,5,15,18,16,2,No,540
FORD GT,3.5,6,AutoMan-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LFMXV03.5VGT,small car,3,12,18,14,1,No,632
FORD GT,3.5,6,AutoMan-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LFMXV03.5VGT,small car,3,12,18,14,1,No,632
GENESIS G70,3.3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LHYXV03.3GK6,small car,3,17,26,20,4,No,447
GENESIS G70,3.3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LHYXV03.3GK6,small car,3,17,26,20,4,No,447
GENESIS G70,3.3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LHYXV03.3GK6,small car,3,17,25,20,4,No,457
GENESIS G70,3.3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LHYXV03.3GK6,small car,3,17,25,20,4,No,457
GENESIS G80,3.3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LHYXV03.3HK6,large car,3,17,25,20,4,No,442
GENESIS G80,3.3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LHYXV03.3HK6,large car,3,17,25,20,4,No,442
GENESIS G80,3.3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LHYXV03.3HK6,large car,3,17,24,20,4,No,453
GENESIS G80,3.3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LHYXV03.3HK6,large car,3,17,24,20,4,No,453
GENESIS G80,3.8,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LHYXV03.8HL5,large car,5,18,26,21,4,No,423
